"","GSM909136","GSM909137","GSM909138","GSM909139","GSM909140","GSM909141","GSM909142","GSM909143","GSM909144","GSM909145","GSM909146","GSM909147","GSM909148","GSM909149","GSM909150"
"TBC1D22B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2737121504,2.27327344
"TBC1D22A",6.3758508242,6.32857556533333,6.37198783133333,6.36049686006667,6.3324883684,6.36656854953333,6.80740258066667,6.37327815766667,6.40364832513333,6.28480323093333,6.35419186,6.37010862493333,6.35196916566667,6.35119134533333,6.42655112806667
"TBC1D21",2.34373721613333,2.35458083713333,2.34712217833333,2.3529450462,2.35475131086667,2.36354411886667,2.34896756566667,2.35155077806667,2.36089955206667,2.3512564582,2.3604667932,2.3318155682,2.3456167498,2.35271722706667,2.3517293064
"TBC1D20",4.8749198874,4.8197374362,4.81609017886667,4.80493416746667,4.77813731573333,4.7967621608,4.78766400686667,4.8901726914,4.8901726914,4.85507385433333,4.7983071442,4.926898923,4.82423489773333,4.93124890813333,4.85194269753333
"TBC1D2",3.50973527733333,4.35173282433333,4.00102509366667,4.0524859326,3.3345450902,4.775890752,4.50593801673333,3.79212952693333,4.3783865854,3.56751687213333,3.55677273,4.8940934034,4.82473690393333,3.85304269866667,5.3348305796
"TBC1D19",2.27327344,2.28882663593333,2.28708865166667,2.288871268,2.29033031433333,2.30345416653333,2.28852408766667,2.27327344,2.2876260676,2.28779978973333,2.3000434086,2.282432913,2.28662821366667,2.4298028536,2.28838817
"TBC1D17",5.0567916486,5.49219613093333,5.07999811453333,5.63559304473333,5.84243233206667,5.2037545666,5.77896273446667,5.05279243126667,5.56148979686667,5.05279243126667,5.9509883162,5.6983894312,5.0562201994,5.4415719286,5.39828186893333
"TBC1D16",2.27332901546667,2.2737121504,2.2733865674,2.2735381972,2.2735575884,2.27398906566667,2.2737927338,2.2737121504,2.2739797758,2.2737121504,2.27386762393333,2.27328524613333,2.2733836798,2.2739404912,2.2734703684
"TBC1D15",7.8167877926,7.41232827866667,7.99625666953333,7.9603723824,7.883216198,7.9970759694,7.53353993826667,7.80418880506667,7.9438416694,7.82252808286667,7.81514970806667,7.55935707946667,7.98076700766667,7.7026446248,7.82393308666667
"TBC1D14",6.59271797713333,7.18975552366667,6.48439951866667,6.23762299526667,7.56402843853333,7.2746575462,6.66534573926667,6.52786501546667,6.15849133626667,6.61162565846667,6.82433189073333,7.22547003766667,6.31852470193333,6.44976020273333,6.32857556533333
"TBC1D13",4.0407751462,4.24897930693333,3.78508647926667,4.18062512953333,4.21584568873333,4.0158801056,4.11608518126667,4.11188510806667,3.5808192708,4.0510983542,4.02733814726667,4.432577877,3.80929366866667,3.9159682312,4.04181570266667
"TBC1D12",2.49278709493333,2.4999029316,2.49375875293333,2.50043700286667,2.61918879746667,2.50174563666667,2.4925326462,2.50174563666667,2.47873769866667,2.52548355126667,2.50948317766667,2.61066019546667,2.48169442173333,2.52452076226667,2.50153223813333
"TBC1D10C",2.55427161186667,2.5584406796,2.55270676366667,2.5605057834,2.57675829133333,2.69050829106667,2.5518718122,2.55427161186667,2.56906708433333,2.56648256706667,2.56760783086667,2.52431155086667,2.544566399,2.56463463693333,2.53535325646667
"TBC1D10B",3.12965797473333,3.09989954206667,3.12005983846667,3.11181812686667,3.13428223813333,3.12328404773333,3.11181812686667,3.09496190526667,3.14764837513333,3.13916070346667,3.1226656838,3.0660823296,3.06379458113333,3.09816933253333,3.11493624326667
"TBC1D10A",4.76238105653333,4.70866335933333,4.77856724586667,4.93898435386667,4.63559566426667,4.72287279946667,4.6036696768,4.71339492653333,4.7983071442,4.7967621608,4.72974351446667,4.88161085806667,5.13181052893333,4.70344507433333,4.89252191366667
"TBC1D1",2.88181978153333,2.75208870313333,2.75356982033333,2.75699650806667,2.78000162833333,2.77788572833333,2.9652554564,2.74362460626667,2.76960563946667,2.76688098026667,2.76003839073333,2.70951453413333,2.7186125106,2.75208870313333,3.03314657873333
"TBATA",2.38755390273333,2.4440847244,2.29335709486667,2.2905259498,2.29200328906667,2.28985695886667,2.28981999573333,2.28981999573333,2.2890218568,2.28911544326667,2.27327344,2.28345185313333,2.30066911846667,2.29211431013333,2.29070429213333
"TAZ",2.58662647466667,2.58694317913333,2.5860166068,2.59401367926667,2.61066019546667,2.59854343106667,2.58437628846667,2.5897215452,2.60215508706667,2.59989965373333,2.60590675273333,2.85421680786667,2.56819986406667,2.8872779766,2.5956755888
"TAX1BP1",8.3449978618,7.87385499066667,8.23464392326667,8.1296352812,8.33547076666667,8.35567968106667,8.270489257,8.0603184154,8.211173607,7.92834193053333,8.27905412253333,7.95683979346667,8.20986604933333,8.12233854946667,8.12806755973333
"TATDN3",4.790673945,4.74751885413333,4.8197374362,4.81548865866667,4.7538121708,4.76238105653333,4.74644272206667,4.74371647206667,4.84803128226667,4.83959963746667,4.77530858346667,4.78137611466667,4.76436782046667,4.78840530826667,5.01670913893333
"TATDN2",3.34104397826667,3.28972850213333,3.30203984106667,3.31389254666667,3.316137717,3.30560631386667,3.2978306344,3.28202490066667,3.333267527,3.34007852133333,3.48980113693333,3.3107345284,3.26201907633333,3.32161011133333,3.30421547813333
"TAT",12.20458148,10.925853874,11.024775926,12.4491039886667,11.2216546446667,11.3859247493333,12.1062876226667,12.7830822693333,12.3697691493333,12.1608956786667,12.6855962,12.6103037186667,12.958171364,13.2718562786667,13.2920781046667
"TASP1",3.7551028194,3.31517068253333,3.73150884793333,3.64425908106667,3.64425908106667,3.98528287186667,3.92727142106667,3.64073081433333,3.78101234653333,3.59174767826667,3.44044658286667,3.5766342756,3.57332664613333,3.63441697833333,3.61987093686667
"TAS2R9",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R8",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R7",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R50",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2776964196,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R5",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R41",2.41154155733333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2911416624,2.27327344,2.27327344
"TAS2R40",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R4",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27697070953333,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R39",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R38",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R3",2.27327344,2.27327344,2.27327344,2.40707816786667,2.27557546113333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.28000481846667
"TAS2R16",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R14",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27684919986667,2.27327344,2.27327344,2.27327344,2.27327344,2.2752310141
"TAS2R13",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R10",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.36327641653333,2.275087121,2.27327344,2.27327344,2.27327344,2.27327344
"TAS2R1",2.27327344,2.27327344,2.27327344,2.3831272238,2.27327344,2.27327344,2.27327344,2.27327344,2.28464288206667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS1R2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAS1R1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TARSL2",2.88576026786667,2.86552972693333,2.86452148166667,2.8686483272,2.896074956,2.88472235613333,2.86936436493333,2.85421680786667,2.99887538046667,2.8868392962,2.8755433654,2.82313938366667,2.82989376966667,2.87029515233333,2.86670583166667
"TARS",8.57251956106667,8.47819625066667,8.48469048073333,8.7190378424,8.40870064506667,8.04760961986667,8.5455098976,8.82521226266667,8.29937334986667,8.6987514722,8.28876756533333,8.33133728333333,8.32552783793333,8.2070866302,8.13499616053333
"TARDBP",6.01565831766667,5.94324575813333,5.69680490586667,5.76586348046667,6.23986371526667,5.86418925886667,5.63630601133333,5.83943020153333,5.84922254513333,6.11424287613333,6.0232789536,5.64111026506667,5.80261746953333,5.80755187026667,5.7050824042
"TARBP2",4.41450385,4.3798132192,4.67237557013333,4.51027491073333,4.41179051106667,4.40451822153333,4.3848425022,4.47565025733333,4.4637537394,4.72974351446667,4.41280025126667,4.9562038204,4.3771750728,4.57656032333333,4.38172473673333
"TARBP1",5.7990556864,5.73889772693333,5.81900446513333,5.69291178446667,5.15842060993333,5.651491323,6.04753081433333,5.89808545413333,5.75930056833333,5.72588013113333,5.3638945064,5.98443963533333,5.98103516746667,6.00046233713333,5.63630601133333
"TAPT1-AS1",4.70597487746667,4.9932196658,3.96562057506667,4.6348222018,4.30091594206667,4.67990765333333,4.55589689373333,4.6500030578,4.7425392132,4.74311283406667,4.67911672566667,5.88719672853333,4.65744443973333,6.0423818156,4.89063511286667
"TAPT1",5.29058985066667,5.0811003114,5.08425955533333,5.1848084554,5.11864635766667,5.27894878573333,5.02968232713333,4.9367569358,5.50862143413333,5.49388396246667,5.28286004226667,5.45539247786667,5.03607976626667,5.13181052893333,5.14205528406667
"TAPBPL",6.05666754186667,5.87908441353333,5.93500235826667,5.5449132878,5.53361084386667,6.33388290453333,5.76010982953333,6.56565577853333,5.62201951286667,5.92752405173333,5.15109391066667,5.34117760113333,5.2778617052,6.0585804312,6.268236052
"TAPBP",4.45229312533333,4.42412331286667,4.5736685318,4.45547689346667,4.530346028,4.44784308046667,4.42687583973333,4.56632284693333,4.51498062333333,4.50262021373333,4.45683138566667,4.4373858172,4.42015832526667,4.47921521806667,4.4805421516
"TAP2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.31268132093333,2.27327344,2.27327344
"TAP1",5.54713870186667,5.8455349178,5.96249502993333,6.27237835553333,5.98943911173333,6.36743309793333,5.955834461,6.07463049193333,5.7996384634,5.60346772253333,6.23986371526667,5.83943020153333,6.60442906946667,5.7503710696,5.90647537613333
"TAOK3",7.7026446248,7.601054178,7.51807028133333,7.50818671686667,7.62668156366667,7.85285710733333,7.3339286584,7.67192333246667,7.7437837096,7.87122400786667,7.9152369788,8.4290599412,7.9888132578,7.87810990426667,7.8035523278
"TAOK2",2.66396997206667,2.6549477588,2.65891526826667,2.66045421146667,2.68519398173333,2.66805024846667,2.65461643353333,2.65629401226667,2.6646912274,2.67040163333333,2.6666772438,2.89382533793333,2.63188814453333,2.6598044938,2.66281767526667
"TAOK1",5.17290574033333,5.88118021653333,4.79166735633333,5.19312447806667,5.75899517386667,5.30040136853333,4.71892136193333,4.52884794366667,4.59230660826667,4.79247743933333,4.8909069182,3.28599892926667,4.25633092126667,4.12526157933333,4.50593801673333
"TANK",7.55810943013333,7.29885106733333,8.17446805726667,7.50644369213333,7.65992365266667,7.6929437792,7.53843557486667,7.2853042348,8.3506890744,7.82601435353333,8.00532343066667,7.34185718586667,7.98625628293333,7.72436615813333,8.08021150673333
"TANGO6",5.1176367042,5.4727184318,5.1024268348,5.07669163806667,5.1848084554,5.05902968926667,5.093563174,5.7348020222,4.5878586554,5.0930440874,4.43671239406667,5.044424841,5.33128635546667,4.54788816226667,4.8947136886
"TANGO2",5.68176291533333,5.77377473326667,5.62585663693333,5.69794938986667,5.73143810866667,5.96011009406667,5.72015587413333,5.87908441353333,5.529315246,5.80053845646667,5.69291178446667,6.27838867686667,6.33870639293333,5.74734093953333,5.76929290066667
"TANC2",2.2764770786,2.27889246093333,2.2780529384,2.27892926153333,2.27977275846667,2.27925496693333,2.27855733673333,2.27887452573333,2.2787695466,2.27848987593333,2.3090511002,2.27576256633333,2.27771038413333,2.2801361472,2.278431734
"TANC1",6.03417638126667,5.98103516746667,5.8116281146,5.70867598733333,5.99836072553333,6.01681696026667,6.00506626426667,5.96936879246667,6.13206256866667,6.17453835553333,6.23250390993333,6.04753081433333,6.03784240413333,6.0232789536,6.24759193526667
"TAMM41",2.33732172626667,2.3462568938,2.33820611686667,2.34472990346667,2.34653904066667,2.3428209286,2.34154233566667,2.38221823546667,2.340929749,2.37280368906667,2.3500739694,2.32570785326667,2.338342284,2.3448678364,2.3428209286
"TALDO1",10.315640666,10.0405041264,9.71359170906667,9.8346605164,9.91471279733333,9.89424315606667,10.0106492692667,10.2699850773333,10.0046709994,9.9647966644,10.0046709994,10.324052242,10.2743995573333,10.0286572521333,10.0797970382667
"TAL2",2.27327344,2.27327344,2.27327344,2.29989834353333,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAL1",2.29421108,2.3014475288,2.29842136073333,2.36836316646667,2.30263456813333,2.300161165,2.300161165,2.30467837893333,2.2998011984,2.3004534004,2.3049829602,2.29166973733333,2.30636616386667,2.3035521754,2.30047606706667
"TAGLN3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.2825043768
"TAGLN2",5.8293405486,5.35178210213333,6.09727396493333,5.15497666053333,5.76041792986667,5.92934098366667,5.82052912346667,5.5998533498,5.51253692233333,4.81548865866667,4.474428085,4.9025221946,5.69291178446667,5.459542132,4.79247743933333
"TAGLN",5.21526453253333,5.60346772253333,6.0431261068,5.37813992213333,6.73554930173333,5.96716482146667,6.43966300533333,5.98822121446667,5.0217888126,7.0809412932,6.3391367974,8.40543304593333,6.658417953,6.85314877966667,7.77745488286667
"TAGAP",2.29895811046667,2.30618017533333,2.30271213466667,2.30613113966667,2.30807285633333,2.30479029793333,2.30467837893333,2.30598337546667,2.33640086793333,2.30525144793333,2.3726813436,2.2951937462,2.86310742233333,2.33118501706667,2.3050649916
"TAF9B",5.18610085613333,4.98150126273333,6.42067202353333,5.18740885913333,5.69639383113333,4.85253625306667,5.53215503766667,5.04969928613333,5.3599317014,6.19912812853333,5.64963609293333,5.41500902713333,4.92297718966667,5.20105378306667,5.2323204344
"TAF8",2.31698342226667,2.32614952546667,2.32021021006667,2.32561734193333,2.3286534106,2.32340544386667,2.32324534006667,2.32595103106667,2.3227492682,2.32351585106667,2.33025721733333,2.31067725406667,2.32141593886667,2.32785566586667,2.3243184424
"TAF7L",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"TAF7",8.05568461226667,8.26266655866667,8.3695889988,8.113204342,8.9246703544,8.6719148036,8.43931307826667,8.5256131568,8.6010509474,8.69716212766667,8.86731357433333,8.7218864358,8.68078126006667,8.58597005286667,8.5202032382
"TAF6L",2.41427069406667,2.425525769,2.4207536894,2.42627292473333,2.62328789366667,2.42515139866667,2.42136915926667,2.4239885172,2.42351048726667,2.4244187742,2.43267782586667,2.39223418373333,2.41045777853333,2.42627292473333,2.42590386233333
"TAF6",5.21952162426667,5.15229135046667,4.8690095266,4.76665612233333,4.9237711252,5.46077727966667,5.07800188686667,5.361350758,4.8513485684,4.93187082206667,4.02053559473333,5.3888588846,4.4054977166,5.12631130106667,5.51431952313333
"TAF5L",3.583109209,3.56608898106667,3.4922112588,3.6528547166,3.77847037506667,3.58237071373333,3.4922112588,3.6290807544,3.73626639426667,3.727339024,3.67128765186667,3.6220552736,4.22423608133333,3.95925291213333,3.735658239
"TAF5",3.4384225946,3.4780148134,2.9332091504,3.14260869833333,3.40453025206667,3.156041945,3.14491102246667,3.57719342673333,3.1553497182,3.08062582746667,3.1612016708,3.17894598173333,2.27327344,3.26759886033333,3.11686446213333
"TAF4B",2.27327344,2.27327344,2.27327344,2.27327344,2.27481513893333,2.27327344,2.27327344,2.27327344,2.27889246093333,2.27327344,2.29953797673333,2.2735575884,2.27327344,2.27379698273333,2.27327344
"TAF4",4.01155587506667,3.97907090426667,3.94348052953333,3.99937819606667,4.02667284506667,4.00458670046667,3.98568318546667,3.992520833,4.05182428673333,4.04181570266667,4.0407751462,4.00993936986667,3.97955450366667,4.34213910666667,4.04024822726667
"TAF3",2.61532633033333,3.63601301566667,2.41192196666667,3.17800234113333,2.4410543566,2.6383812844,2.35969102986667,2.63874686966667,2.82204596893333,3.28904255086667,2.91865801773333,2.5358441712,2.46651590566667,2.63034578526667,2.97138613473333
